obsnme,obsval,weight,obgnme
h22_17_07,0.0,1.0,head
h22_17_08,0.0,1.0,head
h22_17_09,0.0,1.0,head
h22_17_10,0.0,1.0,head
h22_17_11,0.0,1.0,head
h22_17_12,0.0,1.0,head
h22_17_13,0.0,1.0,head
h22_17_14,0.0,1.0,head
h22_17_15,0.0,1.0,head
h22_17_16,0.0,1.0,head
h22_17_17,0.0,1.0,head
h22_17_18,0.0,1.0,head
h22_17_19,0.0,1.0,head
h22_17_20,0.0,1.0,head
h22_17_21,0.0,1.0,head
h22_17_22,0.0,1.0,head
h22_17_23,0.0,1.0,head
h22_18_00,0.0,1.0,head
h22_18_01,0.0,1.0,head
h22_18_02,0.0,1.0,head
h22_18_03,0.0,1.0,head
h22_18_04,0.0,1.0,head
h22_18_05,0.0,1.0,head
h22_18_06,0.0,1.0,head
h22_18_07,0.0,1.0,head
h22_18_08,0.0,1.0,head
h22_18_09,0.0,1.0,head
h22_18_10,0.0,1.0,head
h22_18_11,0.0,1.0,head
h22_18_12,0.0,1.0,head
h22_18_13,0.0,1.0,head
h22_18_14,0.0,1.0,head
h22_18_15,0.0,1.0,head
h22_18_16,0.0,1.0,head
h22_18_17,0.0,1.0,head
h22_18_18,0.0,1.0,head
h22_18_19,0.0,1.0,head
h22_18_20,0.0,1.0,head
h22_18_21,0.0,1.0,head
h22_18_22,0.0,1.0,head
h22_18_23,0.0,1.0,head
h22_19_00,0.0,1.0,head
h22_19_01,0.0,1.0,head
h22_19_02,0.0,1.0,head
h22_19_03,0.0,1.0,head
h22_19_04,0.0,1.0,head
h22_19_05,0.0,1.0,head
h22_19_06,0.0,1.0,head
h22_19_07,0.0,1.0,head
h22_19_08,0.0,1.0,head
h22_19_09,0.0,1.0,head
h22_19_10,0.0,1.0,head
h22_19_11,0.0,1.0,head
h22_19_12,0.0,1.0,head
h22_19_13,0.0,1.0,head
h22_19_14,0.0,1.0,head
h22_19_15,0.0,1.0,head
h22_19_16,0.0,1.0,head
h22_19_17,0.0,1.0,head
h22_19_18,0.0,1.0,head
h22_19_19,0.0,1.0,head
h22_19_20,0.0,1.0,head
h22_19_21,0.0,1.0,head
h22_19_22,0.0,1.0,head
h22_19_23,0.0,1.0,head
h22_20_00,0.0,1.0,head
h22_20_01,0.0,1.0,head
h22_20_02,0.0,1.0,head
h22_20_03,0.0,1.0,head
h22_20_04,0.0,1.0,head
h22_20_05,0.0,1.0,head
h22_20_06,0.0,1.0,head
h22_20_07,0.0,1.0,head
h22_20_08,0.0,1.0,head
h22_20_09,0.0,1.0,head
h22_20_10,0.0,1.0,head
h22_20_11,0.0,1.0,head
h22_20_12,0.0,1.0,head
h22_20_13,0.0,1.0,head
h22_20_14,0.0,1.0,head
h22_20_15,0.0,1.0,head
h22_20_16,0.0,1.0,head
h22_20_17,0.0,1.0,head
h22_20_18,0.0,1.0,head
h22_20_19,0.0,1.0,head
h22_20_20,0.0,1.0,head
h22_20_21,0.0,1.0,head
h22_20_22,0.0,1.0,head
h22_20_23,0.0,1.0,head
h22_21_00,0.0,1.0,head
h22_21_01,0.0,1.0,head
h22_21_02,0.0,1.0,head
h22_21_03,0.0,1.0,head
h22_21_04,0.0,1.0,head
h22_21_05,0.0,1.0,head
h22_21_06,0.0,1.0,head
h22_21_07,0.0,1.0,head
h22_21_08,0.0,1.0,head
h22_21_09,0.0,1.0,head
h22_21_10,0.0,1.0,head
h22_21_11,0.0,1.0,head
h22_21_12,0.0,1.0,head
h22_21_13,0.0,1.0,head
h22_21_14,0.0,1.0,head
h22_21_15,0.0,1.0,head
h22_21_16,0.0,1.0,head
h22_21_17,0.0,1.0,head
h22_21_18,0.0,1.0,head
h22_21_19,0.0,1.0,head
h22_21_20,0.0,1.0,head
h22_21_21,0.0,1.0,head
h22_21_22,0.0,1.0,head
h22_21_23,0.0,1.0,head
h22_22_00,0.0,1.0,head
h22_22_01,0.0,1.0,head
h22_22_02,0.0,1.0,head
h22_22_03,0.0,1.0,head
h22_22_04,0.0,1.0,head
h22_22_05,0.0,1.0,head
h22_22_06,0.0,1.0,head
h22_22_07,0.0,1.0,head
h22_22_08,0.0,1.0,head
h22_22_09,0.0,1.0,head
h22_22_10,0.0,1.0,head
h22_22_11,0.0,1.0,head
h22_22_12,0.0,1.0,head
h22_22_13,0.0,1.0,head
h22_22_14,0.0,1.0,head
h22_22_15,0.0,1.0,head
h22_22_16,0.0,1.0,head
h22_22_17,0.0,1.0,head
h22_22_18,0.0,1.0,head
h22_22_19,0.0,1.0,head
h22_22_20,0.0,1.0,head
h22_22_21,0.0,1.0,head
h22_22_22,0.0,1.0,head
h22_22_23,0.0,1.0,head
h22_23_00,0.0,1.0,head
h22_23_01,0.0,1.0,head
h22_23_02,0.0,1.0,head
h22_23_03,0.0,1.0,head
h22_23_04,0.0,1.0,head
h22_23_05,0.0,1.0,head
h22_23_06,0.0,1.0,head
h22_23_07,0.0,1.0,head
h22_23_08,0.0,1.0,head
h22_23_09,0.0,1.0,head
h22_23_10,0.0,1.0,head
h22_23_11,0.0,1.0,head
h22_23_12,0.0,1.0,head
h22_23_13,0.0,1.0,head
h22_23_14,0.0,1.0,head
h22_23_15,0.0,1.0,head
h22_23_16,0.0,1.0,head
h22_23_17,0.0,1.0,head
h22_23_18,0.0,1.0,head
h22_23_19,0.0,1.0,head
h22_23_20,0.0,1.0,head
h22_23_21,0.0,1.0,head
h22_23_22,0.0,1.0,head
h22_23_23,0.0,1.0,head
h22_24_00,0.0,1.0,head
h22_24_01,0.0,1.0,head
h22_24_02,0.0,1.0,head
h22_24_03,0.0,1.0,head
h22_24_04,0.0,1.0,head
h22_24_05,0.0,1.0,head
h22_24_06,0.0,1.0,head
h22_24_07,0.0,1.0,head
h22_24_08,0.0,1.0,head
h22_24_09,0.0,1.0,head
h22_24_10,0.0,1.0,head
h22_24_11,0.0,1.0,head
h22_24_12,0.0,1.0,head
h22_24_13,0.0,1.0,head
h22_24_14,0.0,1.0,head
h22_24_15,0.0,1.0,head
h22_24_16,0.0,1.0,head
h22_24_17,0.0,1.0,head
h22_24_18,0.0,1.0,head
h22_24_19,0.0,1.0,head
h22_24_20,0.0,1.0,head
h22_24_21,0.0,1.0,head
h22_24_22,0.0,1.0,head
h22_24_23,0.0,1.0,head
h22_25_00,0.0,1.0,head
h22_25_01,0.0,1.0,head
h22_25_02,0.0,1.0,head
h22_25_03,0.0,1.0,head
h22_25_04,0.0,1.0,head
h22_25_05,0.0,1.0,head
h22_25_06,0.0,1.0,head
h22_25_07,0.0,1.0,head
h22_25_08,0.0,1.0,head
h22_25_09,0.0,1.0,head
h22_25_10,0.0,1.0,head
h22_25_11,0.0,1.0,head
h22_25_12,0.0,1.0,head
h22_25_13,0.0,1.0,head
h22_25_14,0.0,1.0,head
h22_25_15,0.0,1.0,head
h22_25_16,0.0,1.0,head
h22_25_17,0.0,1.0,head
h22_25_18,0.0,1.0,head
h22_25_19,0.0,1.0,head
h22_25_20,0.0,1.0,head
h22_25_21,0.0,1.0,head
h22_25_22,0.0,1.0,head
h22_25_23,0.0,1.0,head
h22_26_00,0.0,1.0,head
h22_26_01,0.0,1.0,head
h22_26_02,0.0,1.0,head
h22_26_03,0.0,1.0,head
h22_26_04,0.0,1.0,head
h22_26_05,0.0,1.0,head
h22_26_06,0.0,1.0,head
h22_26_07,0.0,1.0,head
h22_26_08,0.0,1.0,head
h22_26_09,0.0,1.0,head
h22_26_10,0.0,1.0,head
h22_26_11,0.0,1.0,head
h22_26_12,0.0,1.0,head
h22_26_13,0.0,1.0,head
h22_26_14,0.0,1.0,head
h22_26_15,0.0,1.0,head
h22_26_16,0.0,1.0,head
h22_26_17,0.0,1.0,head
h22_26_18,0.0,1.0,head
h22_26_19,0.0,1.0,head
h22_26_20,0.0,1.0,head
h22_26_21,0.0,1.0,head
h22_26_22,0.0,1.0,head
h22_26_23,0.0,1.0,head
h22_27_00,0.0,1.0,head
h22_27_01,0.0,1.0,head
h22_27_02,0.0,1.0,head
h22_27_03,0.0,1.0,head
h22_27_04,0.0,1.0,head
h22_27_05,0.0,1.0,head
h22_27_06,0.0,1.0,head
h22_27_07,0.0,1.0,head
h22_27_08,0.0,1.0,head
h22_27_09,0.0,1.0,head
h22_27_10,0.0,1.0,head
h22_27_11,0.0,1.0,head
h22_27_12,0.0,1.0,head
h22_27_13,0.0,1.0,head
h22_27_14,0.0,1.0,head
h22_27_15,0.0,1.0,head
h22_27_16,0.0,1.0,head
h22_27_17,0.0,1.0,head
h22_27_18,0.0,1.0,head
h22_27_19,0.0,1.0,head
h22_27_20,0.0,1.0,head
h22_27_21,0.0,1.0,head
h22_27_22,0.0,1.0,head
h22_27_23,0.0,1.0,head
h22_28_00,0.0,1.0,head
h22_28_01,0.0,1.0,head
h22_28_02,0.0,1.0,head
h22_28_03,0.0,1.0,head
h22_28_04,0.0,1.0,head
h22_28_05,0.0,1.0,head
h22_28_06,0.0,1.0,head
h22_28_07,0.0,1.0,head
h22_28_08,0.0,1.0,head
h22_28_09,0.0,1.0,head
h22_28_10,0.0,1.0,head
h22_28_11,0.0,1.0,head
h22_28_12,0.0,1.0,head
h22_28_13,0.0,1.0,head
h22_28_14,0.0,1.0,head
h22_28_15,0.0,1.0,head
h22_28_16,0.0,1.0,head
h22_28_17,0.0,1.0,head
h22_28_18,0.0,1.0,head
h22_28_19,0.0,1.0,head
h22_28_20,0.0,1.0,head
h22_28_21,0.0,1.0,head
h22_28_22,0.0,1.0,head
h22_28_23,0.0,1.0,head
h22_29_00,0.0,1.0,head
h22_29_01,0.0,1.0,head
h22_29_02,0.0,1.0,head
h22_29_03,0.0,1.0,head
h22_29_04,0.0,1.0,head
h22_29_05,0.0,1.0,head
h22_29_06,0.0,1.0,head
h22_29_07,0.0,1.0,head
h22_29_08,0.0,1.0,head
h22_29_09,0.0,1.0,head
h22_29_10,0.0,1.0,head
h22_29_11,0.0,1.0,head
h22_29_12,0.0,1.0,head
h22_29_13,0.0,1.0,head
h22_29_14,0.0,1.0,head
h22_29_15,0.0,1.0,head
h22_29_16,0.0,1.0,head
h22_29_17,0.0,1.0,head
h22_29_18,0.0,1.0,head
h22_29_19,0.0,1.0,head
h22_29_20,0.0,1.0,head
h22_29_21,0.0,1.0,head
h22_29_22,0.0,1.0,head
h22_29_23,0.0,1.0,head
h23_00_00,0.0,1.0,head
h23_00_01,0.0,1.0,head
h23_00_02,0.0,1.0,head
h23_00_03,0.0,1.0,head
h23_00_04,0.0,1.0,head
h23_00_05,0.0,1.0,head
h23_00_06,0.0,1.0,head
h23_00_07,0.0,1.0,head
h23_00_08,0.0,1.0,head
h23_00_09,0.0,1.0,head
h23_00_10,0.0,1.0,head
h23_00_11,0.0,1.0,head
h23_00_12,0.0,1.0,head
h23_00_13,0.0,1.0,head
h23_00_14,0.0,1.0,head
h23_00_15,0.0,1.0,head
h23_00_16,0.0,1.0,head
h23_00_17,0.0,1.0,head
h23_00_18,0.0,1.0,head
h23_00_19,0.0,1.0,head
h23_00_20,0.0,1.0,head
h23_00_21,0.0,1.0,head
h23_00_22,0.0,1.0,head
h23_00_23,0.0,1.0,head
h23_01_00,0.0,1.0,head
h23_01_01,0.0,1.0,head
h23_01_02,0.0,1.0,head
h23_01_03,0.0,1.0,head
h23_01_04,0.0,1.0,head
h23_01_05,0.0,1.0,head
h23_01_06,0.0,1.0,head
h23_01_07,0.0,1.0,head
h23_01_08,0.0,1.0,head
h23_01_09,0.0,1.0,head
h23_01_10,0.0,1.0,head
h23_01_11,0.0,1.0,head
h23_01_12,0.0,1.0,head
h23_01_13,0.0,1.0,head
h23_01_14,0.0,1.0,head
h23_01_15,0.0,1.0,head
h23_01_16,0.0,1.0,head
h23_01_17,0.0,1.0,head
h23_01_18,0.0,1.0,head
h23_01_19,0.0,1.0,head
h23_01_20,0.0,1.0,head
h23_01_21,0.0,1.0,head
h23_01_22,0.0,1.0,head
h23_01_23,0.0,1.0,head
h23_02_00,0.0,1.0,head
h23_02_01,0.0,1.0,head
h23_02_02,0.0,1.0,head
h23_02_03,0.0,1.0,head
h23_02_04,0.0,1.0,head
h23_02_05,0.0,1.0,head
h23_02_06,0.0,1.0,head
h23_02_07,0.0,1.0,head
h23_02_08,0.0,1.0,head
h23_02_09,0.0,1.0,head
h23_02_10,0.0,1.0,head
h23_02_11,0.0,1.0,head
h23_02_12,0.0,1.0,head
h23_02_13,0.0,1.0,head
h23_02_14,0.0,1.0,head
h23_02_15,0.0,1.0,head
h23_02_16,0.0,1.0,head
h23_02_17,0.0,1.0,head
h23_02_18,0.0,1.0,head
h23_02_19,0.0,1.0,head
h23_02_20,0.0,1.0,head
h23_02_21,0.0,1.0,head
h23_02_22,0.0,1.0,head
h23_02_23,0.0,1.0,head
h23_03_00,0.0,1.0,head
h23_03_01,0.0,1.0,head
h23_03_02,0.0,1.0,head
h23_03_03,0.0,1.0,head
h23_03_04,0.0,1.0,head
h23_03_05,0.0,1.0,head
h23_03_06,0.0,1.0,head
h23_03_07,0.0,1.0,head
h23_03_08,0.0,1.0,head
h23_03_09,0.0,1.0,head
h23_03_10,0.0,1.0,head
h23_03_11,0.0,1.0,head
h23_03_12,0.0,1.0,head
h23_03_13,0.0,1.0,head
h23_03_14,0.0,1.0,head
h23_03_15,0.0,1.0,head
h23_03_16,0.0,1.0,head
h23_03_17,0.0,1.0,head
h23_03_18,0.0,1.0,head
h23_03_19,0.0,1.0,head
h23_03_20,0.0,1.0,head
h23_03_21,0.0,1.0,head
h23_03_22,0.0,1.0,head
h23_03_23,0.0,1.0,head
h23_04_00,0.0,1.0,head
h23_04_01,0.0,1.0,head
h23_04_02,0.0,1.0,head
h23_04_03,0.0,1.0,head
h23_04_04,0.0,1.0,head
h23_04_05,0.0,1.0,head
h23_04_06,0.0,1.0,head
h23_04_07,0.0,1.0,head
h23_04_08,0.0,1.0,head
h23_04_09,0.0,1.0,head
h23_04_10,0.0,1.0,head
h23_04_11,0.0,1.0,head
h23_04_12,0.0,1.0,head
h23_04_13,0.0,1.0,head
h23_04_14,0.0,1.0,head
h23_04_15,0.0,1.0,head
h23_04_16,0.0,1.0,head
h23_04_17,0.0,1.0,head
h23_04_18,0.0,1.0,head
h23_04_19,0.0,1.0,head
h23_04_20,0.0,1.0,head
h23_04_21,0.0,1.0,head
h23_04_22,0.0,1.0,head
h23_04_23,0.0,1.0,head
h23_05_00,0.0,1.0,head
h23_05_01,0.0,1.0,head
h23_05_02,0.0,1.0,head
h23_05_03,0.0,1.0,head
h23_05_04,0.0,1.0,head
h23_05_05,0.0,1.0,head
h23_05_06,0.0,1.0,head
h23_05_07,0.0,1.0,head
h23_05_08,0.0,1.0,head
h23_05_09,0.0,1.0,head
h23_05_10,0.0,1.0,head
h23_05_11,0.0,1.0,head
h23_05_12,0.0,1.0,head
h23_05_13,0.0,1.0,head
h23_05_14,0.0,1.0,head
h23_05_15,0.0,1.0,head
h23_05_16,0.0,1.0,head
h23_05_17,0.0,1.0,head
h23_05_18,0.0,1.0,head
h23_05_19,0.0,1.0,head
h23_05_20,0.0,1.0,head
h23_05_21,0.0,1.0,head
h23_05_22,0.0,1.0,head
h23_05_23,0.0,1.0,head
h23_06_00,0.0,1.0,head
h23_06_01,0.0,1.0,head
h23_06_02,0.0,1.0,head
h23_06_03,0.0,1.0,head
h23_06_04,0.0,1.0,head
h23_06_05,0.0,1.0,head
h23_06_06,0.0,1.0,head
h23_06_07,0.0,1.0,head
h23_06_08,0.0,1.0,head
h23_06_09,0.0,1.0,head
h23_06_10,0.0,1.0,head
h23_06_11,0.0,1.0,head
h23_06_12,0.0,1.0,head
h23_06_13,0.0,1.0,head
h23_06_14,0.0,1.0,head
h23_06_15,0.0,1.0,head
h23_06_16,0.0,1.0,head
h23_06_17,0.0,1.0,head
h23_06_18,0.0,1.0,head
h23_06_19,0.0,1.0,head
h23_06_20,0.0,1.0,head
h23_06_21,0.0,1.0,head
h23_06_22,0.0,1.0,head
h23_06_23,0.0,1.0,head
h23_07_00,0.0,1.0,head
h23_07_01,0.0,1.0,head
h23_07_02,0.0,1.0,head
h23_07_03,0.0,1.0,head
h23_07_04,0.0,1.0,head
h23_07_05,0.0,1.0,head
h23_07_06,0.0,1.0,head
h23_07_07,0.0,1.0,head
h23_07_08,0.0,1.0,head
h23_07_09,0.0,1.0,head
h23_07_10,0.0,1.0,head
h23_07_11,0.0,1.0,head
h23_07_12,0.0,1.0,head
h23_07_13,0.0,1.0,head
h23_07_14,0.0,1.0,head
h23_07_15,0.0,1.0,head
h23_07_16,0.0,1.0,head
h23_07_17,0.0,1.0,head
h23_07_18,0.0,1.0,head
h23_07_19,0.0,1.0,head
h23_07_20,0.0,1.0,head
h23_07_21,0.0,1.0,head
h23_07_22,0.0,1.0,head
h23_07_23,0.0,1.0,head
h23_08_00,0.0,1.0,head
h23_08_01,0.0,1.0,head
h23_08_02,0.0,1.0,head
h23_08_03,0.0,1.0,head
h23_08_04,0.0,1.0,head
h23_08_05,0.0,1.0,head
h23_08_06,0.0,1.0,head
h23_08_07,0.0,1.0,head
h23_08_08,0.0,1.0,head
h23_08_09,0.0,1.0,head
h23_08_10,0.0,1.0,head
h23_08_11,0.0,1.0,head
h23_08_12,0.0,1.0,head
h23_08_13,0.0,1.0,head
h23_08_14,0.0,1.0,head
h23_08_15,0.0,1.0,head
h23_08_16,0.0,1.0,head
h23_08_17,0.0,1.0,head
h23_08_18,0.0,1.0,head
h23_08_19,0.0,1.0,head
h23_08_20,0.0,1.0,head
h23_08_21,0.0,1.0,head
h23_08_22,0.0,1.0,head
h23_08_23,0.0,1.0,head
h23_09_00,0.0,1.0,head
h23_09_01,0.0,1.0,head
h23_09_02,0.0,1.0,head
h23_09_03,0.0,1.0,head
h23_09_04,0.0,1.0,head
h23_09_05,0.0,1.0,head
h23_09_06,0.0,1.0,head
h23_09_07,0.0,1.0,head
h23_09_08,0.0,1.0,head
h23_09_09,0.0,1.0,head
h23_09_10,0.0,1.0,head
h23_09_11,0.0,1.0,head
h23_09_12,0.0,1.0,head
h23_09_13,0.0,1.0,head
h23_09_14,0.0,1.0,head
h23_09_15,0.0,1.0,head
h23_09_16,0.0,1.0,head
h23_09_17,0.0,1.0,head
h23_09_18,0.0,1.0,head
h23_09_19,0.0,1.0,head
h23_09_20,0.0,1.0,head
h23_09_21,0.0,1.0,head
h23_09_22,0.0,1.0,head
h23_09_23,0.0,1.0,head
h23_10_00,0.0,1.0,head
h23_10_01,0.0,1.0,head
h23_10_02,0.0,1.0,head
h23_10_03,0.0,1.0,head
h23_10_04,0.0,1.0,head
h23_10_05,0.0,1.0,head
h23_10_06,0.0,1.0,head
h23_10_07,0.0,1.0,head
h23_10_08,0.0,1.0,head
h23_10_09,0.0,1.0,head
h23_10_10,0.0,1.0,head
h23_10_11,0.0,1.0,head
h23_10_12,0.0,1.0,head
h23_10_13,0.0,1.0,head
h23_10_14,0.0,1.0,head
h23_10_15,0.0,1.0,head
h23_10_16,0.0,1.0,head
h23_10_17,0.0,1.0,head
h23_10_18,0.0,1.0,head
h23_10_19,0.0,1.0,head
h23_10_20,0.0,1.0,head
h23_10_21,0.0,1.0,head
h23_10_22,0.0,1.0,head
h23_10_23,0.0,1.0,head
h23_11_00,0.0,1.0,head
h23_11_01,0.0,1.0,head
h23_11_02,0.0,1.0,head
h23_11_03,0.0,1.0,head
h23_11_04,0.0,1.0,head
h23_11_05,0.0,1.0,head
h23_11_06,0.0,1.0,head
h23_11_07,0.0,1.0,head
h23_11_08,0.0,1.0,head
h23_11_09,0.0,1.0,head
h23_11_10,0.0,1.0,head
h23_11_11,0.0,1.0,head
h23_11_12,0.0,1.0,head
h23_11_13,0.0,1.0,head
h23_11_14,0.0,1.0,head
h23_11_15,0.0,1.0,head
h23_11_16,0.0,1.0,head
h23_11_17,0.0,1.0,head
h23_11_18,0.0,1.0,head
h23_11_19,0.0,1.0,head
h23_11_20,0.0,1.0,head
h23_11_21,0.0,1.0,head
h23_11_22,0.0,1.0,head
h23_11_23,0.0,1.0,head
h23_12_00,0.0,1.0,head
h23_12_01,0.0,1.0,head
h23_12_02,0.0,1.0,head
h23_12_03,0.0,1.0,head
h23_12_04,0.0,1.0,head
h23_12_05,0.0,1.0,head
h23_12_06,0.0,1.0,head
h23_12_07,0.0,1.0,head
h23_12_08,0.0,1.0,head
h23_12_09,0.0,1.0,head
h23_12_10,0.0,1.0,head
h23_12_11,0.0,1.0,head
h23_12_12,0.0,1.0,head
h23_12_13,0.0,1.0,head
h23_12_14,0.0,1.0,head
h23_12_15,0.0,1.0,head
h23_12_16,0.0,1.0,head
h23_12_17,0.0,1.0,head
h23_12_18,0.0,1.0,head
h23_12_19,0.0,1.0,head
h23_12_20,0.0,1.0,head
h23_12_21,0.0,1.0,head
h23_12_22,0.0,1.0,head
h23_12_23,0.0,1.0,head
h23_13_00,0.0,1.0,head
h23_13_01,0.0,1.0,head
h23_13_02,0.0,1.0,head
h23_13_03,0.0,1.0,head
h23_13_04,0.0,1.0,head
h23_13_05,0.0,1.0,head
h23_13_06,0.0,1.0,head
h23_13_07,0.0,1.0,head
h23_13_08,0.0,1.0,head
h23_13_09,0.0,1.0,head
h23_13_10,0.0,1.0,head
h23_13_11,0.0,1.0,head
h23_13_12,0.0,1.0,head
h23_13_13,0.0,1.0,head
h23_13_14,0.0,1.0,head
h23_13_15,0.0,1.0,head
h23_13_16,0.0,1.0,head
h23_13_17,0.0,1.0,head
h23_13_18,0.0,1.0,head
h23_13_19,0.0,1.0,head
h23_13_20,0.0,1.0,head
h23_13_21,0.0,1.0,head
h23_13_22,0.0,1.0,head
h23_13_23,0.0,1.0,head
h23_14_00,0.0,1.0,head
h23_14_01,0.0,1.0,head
h23_14_02,0.0,1.0,head
h23_14_03,0.0,1.0,head
h23_14_04,0.0,1.0,head
h23_14_05,0.0,1.0,head
h23_14_06,0.0,1.0,head
h23_14_07,0.0,1.0,head
h23_14_08,0.0,1.0,head
h23_14_09,0.0,1.0,head
h23_14_10,0.0,1.0,head
h23_14_11,0.0,1.0,head
h23_14_12,0.0,1.0,head
h23_14_13,0.0,1.0,head
h23_14_14,0.0,1.0,head
h23_14_15,0.0,1.0,head
h23_14_16,0.0,1.0,head
h23_14_17,0.0,1.0,head
h23_14_18,0.0,1.0,head
h23_14_19,0.0,1.0,head
h23_14_20,0.0,1.0,head
h23_14_21,0.0,1.0,head
h23_14_22,0.0,1.0,head
h23_14_23,0.0,1.0,head
h23_15_00,0.0,1.0,head
h23_15_01,0.0,1.0,head
h23_15_02,0.0,1.0,head
h23_15_03,0.0,1.0,head
h23_15_04,0.0,1.0,head
h23_15_05,0.0,1.0,head
h23_15_06,0.0,1.0,head
h23_15_07,0.0,1.0,head
h23_15_08,0.0,1.0,head
h23_15_09,0.0,1.0,head
h23_15_10,0.0,1.0,head
h23_15_11,0.0,1.0,head
h23_15_12,0.0,1.0,head
h23_15_13,0.0,1.0,head
h23_15_14,0.0,1.0,head
h23_15_15,0.0,1.0,head
h23_15_16,0.0,1.0,head
h23_15_17,0.0,1.0,head
h23_15_18,0.0,1.0,head
h23_15_19,0.0,1.0,head
h23_15_20,0.0,1.0,head
h23_15_21,0.0,1.0,head
h23_15_22,0.0,1.0,head
h23_15_23,0.0,1.0,head
h23_16_00,0.0,1.0,head
h23_16_01,0.0,1.0,head
h23_16_02,0.0,1.0,head
h23_16_03,0.0,1.0,head
h23_16_04,0.0,1.0,head
h23_16_05,0.0,1.0,head
h23_16_06,0.0,1.0,head
h23_16_07,0.0,1.0,head
h23_16_08,0.0,1.0,head
h23_16_09,0.0,1.0,head
h23_16_10,0.0,1.0,head
h23_16_11,0.0,1.0,head
h23_16_12,0.0,1.0,head
h23_16_13,0.0,1.0,head
h23_16_14,0.0,1.0,head
h23_16_15,0.0,1.0,head
h23_16_16,0.0,1.0,head
h23_16_17,0.0,1.0,head
h23_16_18,0.0,1.0,head
h23_16_19,0.0,1.0,head
h23_16_20,0.0,1.0,head
h23_16_21,0.0,1.0,head
h23_16_22,0.0,1.0,head
h23_16_23,0.0,1.0,head
h23_17_00,0.0,1.0,head
h23_17_01,0.0,1.0,head
h23_17_02,0.0,1.0,head
h23_17_03,0.0,1.0,head
h23_17_04,0.0,1.0,head
h23_17_05,0.0,1.0,head
h23_17_06,0.0,1.0,head
h23_17_07,0.0,1.0,head
h23_17_08,0.0,1.0,head
h23_17_09,0.0,1.0,head
h23_17_10,0.0,1.0,head
h23_17_11,0.0,1.0,head
h23_17_12,0.0,1.0,head
h23_17_13,0.0,1.0,head
h23_17_14,0.0,1.0,head
h23_17_15,0.0,1.0,head
h23_17_16,0.0,1.0,head
h23_17_17,0.0,1.0,head
h23_17_18,0.0,1.0,head
h23_17_19,0.0,1.0,head
h23_17_20,0.0,1.0,head
h23_17_21,0.0,1.0,head
h23_17_22,0.0,1.0,head
h23_17_23,0.0,1.0,head
h23_18_00,0.0,1.0,head
h23_18_01,0.0,1.0,head
h23_18_02,0.0,1.0,head
h23_18_03,0.0,1.0,head
h23_18_04,0.0,1.0,head
h23_18_05,0.0,1.0,head
h23_18_06,0.0,1.0,head
h23_18_07,0.0,1.0,head
h23_18_08,0.0,1.0,head
h23_18_09,0.0,1.0,head
h23_18_10,0.0,1.0,head
h23_18_11,0.0,1.0,head
h23_18_12,0.0,1.0,head
h23_18_13,0.0,1.0,head
h23_18_14,0.0,1.0,head
h23_18_15,0.0,1.0,head
h23_18_16,0.0,1.0,head
h23_18_17,0.0,1.0,head
h23_18_18,0.0,1.0,head
h23_18_19,0.0,1.0,head
h23_18_20,0.0,1.0,head
h23_18_21,0.0,1.0,head
h23_18_22,0.0,1.0,head
h23_18_23,0.0,1.0,head
h23_19_00,0.0,1.0,head
h23_19_01,0.0,1.0,head
h23_19_02,0.0,1.0,head
h23_19_03,0.0,1.0,head
h23_19_04,0.0,1.0,head
h23_19_05,0.0,1.0,head
h23_19_06,0.0,1.0,head
h23_19_07,0.0,1.0,head
h23_19_08,0.0,1.0,head
h23_19_09,0.0,1.0,head
h23_19_10,0.0,1.0,head
h23_19_11,0.0,1.0,head
h23_19_12,0.0,1.0,head
h23_19_13,0.0,1.0,head
h23_19_14,0.0,1.0,head
h23_19_15,0.0,1.0,head
h23_19_16,0.0,1.0,head
h23_19_17,0.0,1.0,head
h23_19_18,0.0,1.0,head
h23_19_19,0.0,1.0,head
h23_19_20,0.0,1.0,head
h23_19_21,0.0,1.0,head
h23_19_22,0.0,1.0,head
h23_19_23,0.0,1.0,head
h23_20_00,0.0,1.0,head
h23_20_01,0.0,1.0,head
h23_20_02,0.0,1.0,head
h23_20_03,0.0,1.0,head
h23_20_04,0.0,1.0,head
h23_20_05,0.0,1.0,head
h23_20_06,0.0,1.0,head
h23_20_07,0.0,1.0,head
h23_20_08,0.0,1.0,head
h23_20_09,0.0,1.0,head
h23_20_10,0.0,1.0,head
h23_20_11,0.0,1.0,head
h23_20_12,0.0,1.0,head
h23_20_13,0.0,1.0,head
h23_20_14,0.0,1.0,head
h23_20_15,0.0,1.0,head
h23_20_16,0.0,1.0,head
h23_20_17,0.0,1.0,head
h23_20_18,0.0,1.0,head
h23_20_19,0.0,1.0,head
h23_20_20,0.0,1.0,head
h23_20_21,0.0,1.0,head
h23_20_22,0.0,1.0,head
h23_20_23,0.0,1.0,head
h23_21_00,0.0,1.0,head
h23_21_01,0.0,1.0,head
h23_21_02,0.0,1.0,head
h23_21_03,0.0,1.0,head
h23_21_04,0.0,1.0,head
h23_21_05,0.0,1.0,head
h23_21_06,0.0,1.0,head
h23_21_07,0.0,1.0,head
h23_21_08,0.0,1.0,head
h23_21_09,0.0,1.0,head
h23_21_10,0.0,1.0,head
h23_21_11,0.0,1.0,head
h23_21_12,0.0,1.0,head
